"","m","nu","lambda","alpha","envelope_1","envelope_3","envelope_4","envelope_5"
"3259",9.06666666666667,0.555555555555555,-2.77777777777778,3.4,0.18383,0.29078,0.18443,0.42163
"3260",10,0.555555555555555,-2.77777777777778,3.4,0.17542,0.27731,0.17662,0.42122
"3261",1.6,1.66666666666667,-2.77777777777778,3.4,0.37316,0.50227,0.22189,0.12762
"3262",2.53333333333333,1.66666666666667,-2.77777777777778,3.4,0.32117,0.47768,0.27564,0.10362
"3263",3.46666666666667,1.66666666666667,-2.77777777777778,3.4,0.2834,0.43305,0.26369,0.09252
"3264",4.4,1.66666666666667,-2.77777777777778,3.4,0.25687,0.39596,0.24656,0.08819
"3265",5.33333333333333,1.66666666666667,-2.77777777777778,3.4,0.23567,0.36542,0.22847,0.08425
"3266",6.26666666666667,1.66666666666667,-2.77777777777778,3.4,0.21912,0.34127,0.216,0.08278
"3267",7.2,1.66666666666667,-2.77777777777778,3.4,0.20455,0.32125,0.20412,0.0809
"3268",8.13333333333333,1.66666666666667,-2.77777777777778,3.4,0.19292,0.30345,0.19185,0.08079
"3269",9.06666666666667,1.66666666666667,-2.77777777777778,3.4,0.18267,0.28895,0.18473,0.07986
"3270",10,1.66666666666667,-2.77777777777778,3.4,0.17455,0.27563,0.17473,0.07892
"3271",1.6,2.77777777777778,-2.77777777777778,3.4,0.32369,0.35838,0.1175,0.05223
"3272",2.53333333333333,2.77777777777778,-2.77777777777778,3.4,0.30008,0.40694,0.2018,0.03041
"3273",3.46666666666667,2.77777777777778,-2.77777777777778,3.4,0.27306,0.39667,0.22313,0.02395
"3274",4.4,2.77777777777778,-2.77777777777778,3.4,0.24959,0.37457,0.2219,0.02135
"3275",5.33333333333333,2.77777777777778,-2.77777777777778,3.4,0.23075,0.35204,0.21384,0.01914
"3276",6.26666666666667,2.77777777777778,-2.77777777777778,3.4,0.21491,0.33101,0.20462,0.01826
"3277",7.2,2.77777777777778,-2.77777777777778,3.4,0.20216,0.31319,0.19642,0.01694
"3278",8.13333333333333,2.77777777777778,-2.77777777777778,3.4,0.19129,0.29819,0.18491,0.01643
"3279",9.06666666666667,2.77777777777778,-2.77777777777778,3.4,0.18173,0.28467,0.17764,0.016
"3280",10,2.77777777777778,-2.77777777777778,3.4,0.17337,0.27205,0.17004,0.01572
"3281",1.6,3.88888888888889,-2.77777777777778,3.4,0.27834,0.25007,0.06201,0.02643
"3282",2.53333333333333,3.88888888888889,-2.77777777777778,3.4,0.27288,0.33097,0.1412,0.01148
"3283",3.46666666666667,3.88888888888889,-2.77777777777778,3.4,0.25696,0.34994,0.1808,0.00729
"3284",4.4,3.88888888888889,-2.77777777777778,3.4,0.2396,0.34463,0.1913,0.00573
"3285",5.33333333333333,3.88888888888889,-2.77777777777778,3.4,0.22456,0.33114,0.19347,0.0047
"3286",6.26666666666667,3.88888888888889,-2.77777777777778,3.4,0.21044,0.3172,0.18917,0.00451
"3287",7.2,3.88888888888889,-2.77777777777778,3.4,0.19875,0.30286,0.1851,0.00393
"3288",8.13333333333333,3.88888888888889,-2.77777777777778,3.4,0.18852,0.28894,0.1771,0.00386
"3289",9.06666666666667,3.88888888888889,-2.77777777777778,3.4,0.17959,0.27787,0.17347,0.00365
"3290",10,3.88888888888889,-2.77777777777778,3.4,0.1719,0.26768,0.16584,0.00363
"3291",1.6,5,-2.77777777777778,3.4,0.23845,0.17943,0.03602,0.01709
"3292",2.53333333333333,5,-2.77777777777778,3.4,0.24747,0.2656,0.09596,0.00495
"3293",3.46666666666667,5,-2.77777777777778,3.4,0.24081,0.30175,0.139,0.00252
"3294",4.4,5,-2.77777777777778,3.4,0.22897,0.31176,0.16284,0.00181
"3295",5.33333333333333,5,-2.77777777777778,3.4,0.21672,0.30843,0.17173,0.00136
"3296",6.26666666666667,5,-2.77777777777778,3.4,0.20545,0.30044,0.17195,0.00119
"3297",7.2,5,-2.77777777777778,3.4,0.19523,0.29045,0.17243,0.00109
"3298",8.13333333333333,5,-2.77777777777778,3.4,0.18648,0.27957,0.17052,0.00084
"3299",9.06666666666667,5,-2.77777777777778,3.4,0.17797,0.26901,0.16451,0.00088
"3300",10,5,-2.77777777777778,3.4,0.17018,0.25985,0.15851,0.00071
"3301",1.6,-5,-1.66666666666667,3.4,0.23844,0.17683,0.03601,0.01603
"3302",2.53333333333333,-5,-1.66666666666667,3.4,0.24701,0.26102,0.09752,0.00493
"3303",3.46666666666667,-5,-1.66666666666667,3.4,0.23981,0.29868,0.14104,0.00271
"3304",4.4,-5,-1.66666666666667,3.4,0.22901,0.30778,0.16214,0.00176
"3305",5.33333333333333,-5,-1.66666666666667,3.4,0.21708,0.30595,0.17283,0.00137
"3306",6.26666666666667,-5,-1.66666666666667,3.4,0.206,0.29858,0.17279,0.00141
"3307",7.2,-5,-1.66666666666667,3.4,0.19607,0.28831,0.17404,0.00095
"3308",8.13333333333333,-5,-1.66666666666667,3.4,0.18586,0.2782,0.16991,0.00108
"3309",9.06666666666667,-5,-1.66666666666667,3.4,0.17741,0.26897,0.16435,0.00096
"3310",10,-5,-1.66666666666667,3.4,0.17057,0.25957,0.15917,0.00076
"3311",1.6,-3.88888888888889,-1.66666666666667,3.4,0.27807,0.24648,0.06257,0.02736
"3312",2.53333333333333,-3.88888888888889,-1.66666666666667,3.4,0.27347,0.32712,0.1397,0.01189
"3313",3.46666666666667,-3.88888888888889,-1.66666666666667,3.4,0.25829,0.34522,0.17855,0.00723
"3314",4.4,-3.88888888888889,-1.66666666666667,3.4,0.24028,0.34122,0.19029,0.00601
"3315",5.33333333333333,-3.88888888888889,-1.66666666666667,3.4,0.2246,0.32953,0.19461,0.00519
"3316",6.26666666666667,-3.88888888888889,-1.66666666666667,3.4,0.21085,0.31624,0.18932,0.00412
"3317",7.2,-3.88888888888889,-1.66666666666667,3.4,0.19867,0.30273,0.18282,0.00411
"3318",8.13333333333333,-3.88888888888889,-1.66666666666667,3.4,0.18857,0.2889,0.17883,0.00387
"3319",9.06666666666667,-3.88888888888889,-1.66666666666667,3.4,0.17995,0.27707,0.17386,0.00336
"3320",10,-3.88888888888889,-1.66666666666667,3.4,0.172,0.26633,0.16642,0.00348
"3321",1.6,-2.77777777777778,-1.66666666666667,3.4,0.3252,0.35347,0.11632,0.05205
"3322",2.53333333333333,-2.77777777777778,-1.66666666666667,3.4,0.29965,0.40257,0.20054,0.03042
"3323",3.46666666666667,-2.77777777777778,-1.66666666666667,3.4,0.27221,0.39322,0.22291,0.02405
"3324",4.4,-2.77777777777778,-1.66666666666667,3.4,0.24905,0.373,0.22203,0.02098
"3325",5.33333333333333,-2.77777777777778,-1.66666666666667,3.4,0.22997,0.35187,0.21468,0.01908
"3326",6.26666666666667,-2.77777777777778,-1.66666666666667,3.4,0.21439,0.33088,0.2048,0.01787
"3327",7.2,-2.77777777777778,-1.66666666666667,3.4,0.20205,0.3129,0.19454,0.01709
"3328",8.13333333333333,-2.77777777777778,-1.66666666666667,3.4,0.19042,0.29777,0.18714,0.01629
"3329",9.06666666666667,-2.77777777777778,-1.66666666666667,3.4,0.18143,0.28373,0.17865,0.01617
"3330",10,-2.77777777777778,-1.66666666666667,3.4,0.17294,0.27148,0.17009,0.016
"3331",1.6,-1.66666666666667,-1.66666666666667,3.4,0.37317,0.49764,0.22254,0.12723
"3332",2.53333333333333,-1.66666666666667,-1.66666666666667,3.4,0.32062,0.47521,0.27376,0.10178
"3333",3.46666666666667,-1.66666666666667,-1.66666666666667,3.4,0.28369,0.43331,0.2648,0.09132
"3334",4.4,-1.66666666666667,-1.66666666666667,3.4,0.25568,0.39803,0.24546,0.08893
"3335",5.33333333333333,-1.66666666666667,-1.66666666666667,3.4,0.23364,0.36677,0.2292,0.08416
"3336",6.26666666666667,-1.66666666666667,-1.66666666666667,3.4,0.21692,0.34156,0.21597,0.08189
"3337",7.2,-1.66666666666667,-1.66666666666667,3.4,0.20333,0.31991,0.20114,0.08171
"3338",8.13333333333333,-1.66666666666667,-1.66666666666667,3.4,0.1917,0.30228,0.19154,0.08066
"3339",9.06666666666667,-1.66666666666667,-1.66666666666667,3.4,0.18202,0.28721,0.18216,0.07972
"3340",10,-1.66666666666667,-1.66666666666667,3.4,0.17346,0.27453,0.17371,0.07927
"3341",1.6,-0.555555555555555,-1.66666666666667,3.4,0.40697,0.62622,0.3788,0.44614
"3342",2.53333333333333,-0.555555555555555,-1.66666666666667,3.4,0.33567,0.52346,0.32857,0.43391
"3343",3.46666666666667,-0.555555555555555,-1.66666666666667,3.4,0.29056,0.45548,0.28949,0.42948
"3344",4.4,-0.555555555555555,-1.66666666666667,3.4,0.25914,0.40816,0.2586,0.42538
"3345",5.33333333333333,-0.555555555555555,-1.66666666666667,3.4,0.23637,0.37235,0.23842,0.4242
"3346",6.26666666666667,-0.555555555555555,-1.66666666666667,3.4,0.21922,0.34561,0.21966,0.42487
"3347",7.2,-0.555555555555555,-1.66666666666667,3.4,0.20485,0.32401,0.20867,0.42324
"3348",8.13333333333333,-0.555555555555555,-1.66666666666667,3.4,0.19285,0.30606,0.19249,0.42207
"3349",9.06666666666667,-0.555555555555555,-1.66666666666667,3.4,0.18294,0.2898,0.1849,0.42151
"3350",10,-0.555555555555555,-1.66666666666667,3.4,0.17463,0.2764,0.17642,0.42153
"3351",1.6,0.555555555555555,-1.66666666666667,3.4,0.40817,0.62815,0.37791,0.44665
"3352",2.53333333333333,0.555555555555555,-1.66666666666667,3.4,0.33466,0.52348,0.33048,0.43275
"3353",3.46666666666667,0.555555555555555,-1.66666666666667,3.4,0.29112,0.45581,0.2896,0.42857
"3354",4.4,0.555555555555555,-1.66666666666667,3.4,0.26039,0.40888,0.26076,0.42681
"3355",5.33333333333333,0.555555555555555,-1.66666666666667,3.4,0.2378,0.37417,0.23682,0.42555
"3356",6.26666666666667,0.555555555555555,-1.66666666666667,3.4,0.2194,0.34674,0.22276,0.42322
"3357",7.2,0.555555555555555,-1.66666666666667,3.4,0.2056,0.32447,0.20681,0.42251
"3358",8.13333333333333,0.555555555555555,-1.66666666666667,3.4,0.19392,0.3057,0.19427,0.42191
"3359",9.06666666666667,0.555555555555555,-1.66666666666667,3.4,0.18383,0.29078,0.18316,0.42129
"3360",10,0.555555555555555,-1.66666666666667,3.4,0.17542,0.27731,0.17681,0.42168
"3361",1.6,1.66666666666667,-1.66666666666667,3.4,0.37316,0.50227,0.22453,0.12687
"3362",2.53333333333333,1.66666666666667,-1.66666666666667,3.4,0.32117,0.47768,0.27557,0.10076
"3363",3.46666666666667,1.66666666666667,-1.66666666666667,3.4,0.2834,0.43305,0.26344,0.0923
"3364",4.4,1.66666666666667,-1.66666666666667,3.4,0.25687,0.39596,0.24686,0.08756
"3365",5.33333333333333,1.66666666666667,-1.66666666666667,3.4,0.23567,0.36542,0.22959,0.08455
"3366",6.26666666666667,1.66666666666667,-1.66666666666667,3.4,0.21912,0.34127,0.2126,0.08292
"3367",7.2,1.66666666666667,-1.66666666666667,3.4,0.20455,0.32125,0.20311,0.08025
"3368",8.13333333333333,1.66666666666667,-1.66666666666667,3.4,0.19292,0.30345,0.18862,0.07963
"3369",9.06666666666667,1.66666666666667,-1.66666666666667,3.4,0.18267,0.28895,0.18259,0.07954
"3370",10,1.66666666666667,-1.66666666666667,3.4,0.17455,0.27563,0.17212,0.07896
"3371",1.6,2.77777777777778,-1.66666666666667,3.4,0.32369,0.35838,0.11627,0.05266
"3372",2.53333333333333,2.77777777777778,-1.66666666666667,3.4,0.30008,0.40694,0.20308,0.03077
"3373",3.46666666666667,2.77777777777778,-1.66666666666667,3.4,0.27306,0.39667,0.22362,0.02393
"3374",4.4,2.77777777777778,-1.66666666666667,3.4,0.24959,0.37457,0.2229,0.02064
"3375",5.33333333333333,2.77777777777778,-1.66666666666667,3.4,0.23075,0.35204,0.21344,0.01883
"3376",6.26666666666667,2.77777777777778,-1.66666666666667,3.4,0.21491,0.33101,0.20228,0.01819
"3377",7.2,2.77777777777778,-1.66666666666667,3.4,0.20216,0.31319,0.19425,0.0169
"3378",8.13333333333333,2.77777777777778,-1.66666666666667,3.4,0.19129,0.29819,0.18498,0.01657
"3379",9.06666666666667,2.77777777777778,-1.66666666666667,3.4,0.18173,0.28467,0.17661,0.01602
"3380",10,2.77777777777778,-1.66666666666667,3.4,0.17337,0.27205,0.17133,0.01582
"3381",1.6,3.88888888888889,-1.66666666666667,3.4,0.27834,0.25007,0.06332,0.02663
"3382",2.53333333333333,3.88888888888889,-1.66666666666667,3.4,0.27288,0.33097,0.14132,0.01168
"3383",3.46666666666667,3.88888888888889,-1.66666666666667,3.4,0.25696,0.34994,0.17755,0.00769
"3384",4.4,3.88888888888889,-1.66666666666667,3.4,0.2396,0.34463,0.19204,0.00577
"3385",5.33333333333333,3.88888888888889,-1.66666666666667,3.4,0.22456,0.33114,0.19503,0.00491
"3386",6.26666666666667,3.88888888888889,-1.66666666666667,3.4,0.21044,0.3172,0.18929,0.00442
"3387",7.2,3.88888888888889,-1.66666666666667,3.4,0.19875,0.30286,0.18462,0.00399
"3388",8.13333333333333,3.88888888888889,-1.66666666666667,3.4,0.18852,0.28894,0.17891,0.00371
"3389",9.06666666666667,3.88888888888889,-1.66666666666667,3.4,0.17959,0.27787,0.17201,0.00369
"3390",10,3.88888888888889,-1.66666666666667,3.4,0.1719,0.26768,0.16637,0.00344
"3391",1.6,5,-1.66666666666667,3.4,0.23845,0.17943,0.03586,0.01593
"3392",2.53333333333333,5,-1.66666666666667,3.4,0.24747,0.2656,0.09774,0.00488
"3393",3.46666666666667,5,-1.66666666666667,3.4,0.24081,0.30175,0.14048,0.00265
"3394",4.4,5,-1.66666666666667,3.4,0.22897,0.31176,0.16289,0.00186
"3395",5.33333333333333,5,-1.66666666666667,3.4,0.21672,0.30843,0.17096,0.00144
"3396",6.26666666666667,5,-1.66666666666667,3.4,0.20545,0.30044,0.17183,0.00127
"3397",7.2,5,-1.66666666666667,3.4,0.19523,0.29045,0.17086,0.00101
"3398",8.13333333333333,5,-1.66666666666667,3.4,0.18648,0.27957,0.16721,0.00098
"3399",9.06666666666667,5,-1.66666666666667,3.4,0.17797,0.26901,0.16414,0.00084
"3400",10,5,-1.66666666666667,3.4,0.17018,0.25985,0.15854,0.00081
"3401",1.6,-5,-0.555555555555555,3.4,0.23844,0.17683,0.03592,0.01646
"3402",2.53333333333333,-5,-0.555555555555555,3.4,0.24701,0.26102,0.0955,0.00491
"3403",3.46666666666667,-5,-0.555555555555555,3.4,0.23981,0.29868,0.14245,0.00275
"3404",4.4,-5,-0.555555555555555,3.4,0.22901,0.30778,0.1633,0.0017
"3405",5.33333333333333,-5,-0.555555555555555,3.4,0.21708,0.30595,0.16962,0.00162
"3406",6.26666666666667,-5,-0.555555555555555,3.4,0.206,0.29858,0.17484,0.00125
"3407",7.2,-5,-0.555555555555555,3.4,0.19607,0.28831,0.17104,0.00098
"3408",8.13333333333333,-5,-0.555555555555555,3.4,0.18586,0.2782,0.17106,0.00089
"3409",9.06666666666667,-5,-0.555555555555555,3.4,0.17741,0.26897,0.16408,0.001
"3410",10,-5,-0.555555555555555,3.4,0.17057,0.25957,0.15868,0.00081
"3411",1.6,-3.88888888888889,-0.555555555555555,3.4,0.27807,0.24648,0.06265,0.02766
"3412",2.53333333333333,-3.88888888888889,-0.555555555555555,3.4,0.27347,0.32712,0.14184,0.01142
"3413",3.46666666666667,-3.88888888888889,-0.555555555555555,3.4,0.25829,0.34522,0.18024,0.00734
"3414",4.4,-3.88888888888889,-0.555555555555555,3.4,0.24028,0.34122,0.19229,0.00575
"3415",5.33333333333333,-3.88888888888889,-0.555555555555555,3.4,0.2246,0.32953,0.1936,0.00485
"3416",6.26666666666667,-3.88888888888889,-0.555555555555555,3.4,0.21085,0.31624,0.19081,0.0045
"3417",7.2,-3.88888888888889,-0.555555555555555,3.4,0.19867,0.30273,0.18332,0.00394
"3418",8.13333333333333,-3.88888888888889,-0.555555555555555,3.4,0.18857,0.2889,0.17751,0.00366
"3419",9.06666666666667,-3.88888888888889,-0.555555555555555,3.4,0.17995,0.27707,0.17292,0.00354
"3420",10,-3.88888888888889,-0.555555555555555,3.4,0.172,0.26633,0.16605,0.00335
"3421",1.6,-2.77777777777778,-0.555555555555555,3.4,0.3252,0.35347,0.11639,0.05233
"3422",2.53333333333333,-2.77777777777778,-0.555555555555555,3.4,0.29965,0.40257,0.20143,0.03079
"3423",3.46666666666667,-2.77777777777778,-0.555555555555555,3.4,0.27221,0.39322,0.22539,0.02412
"3424",4.4,-2.77777777777778,-0.555555555555555,3.4,0.24905,0.373,0.22231,0.0208
"3425",5.33333333333333,-2.77777777777778,-0.555555555555555,3.4,0.22997,0.35187,0.21359,0.01915
"3426",6.26666666666667,-2.77777777777778,-0.555555555555555,3.4,0.21439,0.33088,0.20329,0.01756
"3427",7.2,-2.77777777777778,-0.555555555555555,3.4,0.20205,0.3129,0.19302,0.01765
"3428",8.13333333333333,-2.77777777777778,-0.555555555555555,3.4,0.19042,0.29777,0.18669,0.01598
"3429",9.06666666666667,-2.77777777777778,-0.555555555555555,3.4,0.18143,0.28373,0.1798,0.01581
"3430",10,-2.77777777777778,-0.555555555555555,3.4,0.17294,0.27148,0.17118,0.01613
"3431",1.6,-1.66666666666667,-0.555555555555555,3.4,0.37317,0.49764,0.22242,0.12885
"3432",2.53333333333333,-1.66666666666667,-0.555555555555555,3.4,0.32062,0.47521,0.27358,0.10134
"3433",3.46666666666667,-1.66666666666667,-0.555555555555555,3.4,0.28369,0.43331,0.26282,0.09195
"3434",4.4,-1.66666666666667,-0.555555555555555,3.4,0.25568,0.39803,0.24602,0.0867
"3435",5.33333333333333,-1.66666666666667,-0.555555555555555,3.4,0.23364,0.36677,0.22698,0.08459
"3436",6.26666666666667,-1.66666666666667,-0.555555555555555,3.4,0.21692,0.34156,0.21468,0.08262
"3437",7.2,-1.66666666666667,-0.555555555555555,3.4,0.20333,0.31991,0.20207,0.08204
"3438",8.13333333333333,-1.66666666666667,-0.555555555555555,3.4,0.1917,0.30228,0.19051,0.08035
"3439",9.06666666666667,-1.66666666666667,-0.555555555555555,3.4,0.18202,0.28721,0.18073,0.07999
"3440",10,-1.66666666666667,-0.555555555555555,3.4,0.17346,0.27453,0.17125,0.07903
"3441",1.6,-0.555555555555555,-0.555555555555555,3.4,0.40697,0.62622,0.37767,0.44756
"3442",2.53333333333333,-0.555555555555555,-0.555555555555555,3.4,0.33567,0.52346,0.32797,0.4344
"3443",3.46666666666667,-0.555555555555555,-0.555555555555555,3.4,0.29056,0.45548,0.28944,0.42864
"3444",4.4,-0.555555555555555,-0.555555555555555,3.4,0.25914,0.40816,0.26202,0.42576
"3445",5.33333333333333,-0.555555555555555,-0.555555555555555,3.4,0.23637,0.37235,0.23685,0.42379
"3446",6.26666666666667,-0.555555555555555,-0.555555555555555,3.4,0.21922,0.34561,0.2183,0.42378
"3447",7.2,-0.555555555555555,-0.555555555555555,3.4,0.20485,0.32401,0.2068,0.4228
"3448",8.13333333333333,-0.555555555555555,-0.555555555555555,3.4,0.19285,0.30606,0.19642,0.42227
"3449",9.06666666666667,-0.555555555555555,-0.555555555555555,3.4,0.18294,0.2898,0.18343,0.42215
"3450",10,-0.555555555555555,-0.555555555555555,3.4,0.17463,0.2764,0.17542,0.42202
"3451",1.6,0.555555555555555,-0.555555555555555,3.4,0.40817,0.62815,0.37922,0.44672
"3452",2.53333333333333,0.555555555555555,-0.555555555555555,3.4,0.33466,0.52348,0.3281,0.4342
"3453",3.46666666666667,0.555555555555555,-0.555555555555555,3.4,0.29112,0.45581,0.29091,0.42796
"3454",4.4,0.555555555555555,-0.555555555555555,3.4,0.26039,0.40888,0.25937,0.42634
"3455",5.33333333333333,0.555555555555555,-0.555555555555555,3.4,0.2378,0.37417,0.23668,0.42395
"3456",6.26666666666667,0.555555555555555,-0.555555555555555,3.4,0.2194,0.34674,0.22013,0.42417
"3457",7.2,0.555555555555555,-0.555555555555555,3.4,0.2056,0.32447,0.20697,0.42219
"3458",8.13333333333333,0.555555555555555,-0.555555555555555,3.4,0.19392,0.3057,0.19327,0.4223
"3459",9.06666666666667,0.555555555555555,-0.555555555555555,3.4,0.18383,0.29078,0.18374,0.42158
"3460",10,0.555555555555555,-0.555555555555555,3.4,0.17542,0.27731,0.17603,0.42137
"3461",1.6,1.66666666666667,-0.555555555555555,3.4,0.37316,0.50227,0.22379,0.12687
"3462",2.53333333333333,1.66666666666667,-0.555555555555555,3.4,0.32117,0.47768,0.27474,0.10162
"3463",3.46666666666667,1.66666666666667,-0.555555555555555,3.4,0.2834,0.43305,0.2625,0.09235
"3464",4.4,1.66666666666667,-0.555555555555555,3.4,0.25687,0.39596,0.24765,0.08688
"3465",5.33333333333333,1.66666666666667,-0.555555555555555,3.4,0.23567,0.36542,0.22636,0.08461
"3466",6.26666666666667,1.66666666666667,-0.555555555555555,3.4,0.21912,0.34127,0.21477,0.08188
"3467",7.2,1.66666666666667,-0.555555555555555,3.4,0.20455,0.32125,0.20219,0.08117
"3468",8.13333333333333,1.66666666666667,-0.555555555555555,3.4,0.19292,0.30345,0.19294,0.08024
"3469",9.06666666666667,1.66666666666667,-0.555555555555555,3.4,0.18267,0.28895,0.18082,0.079
"3470",10,1.66666666666667,-0.555555555555555,3.4,0.17455,0.27563,0.17473,0.07905
"3471",1.6,2.77777777777778,-0.555555555555555,3.4,0.32369,0.35838,0.11687,0.05306
"3472",2.53333333333333,2.77777777777778,-0.555555555555555,3.4,0.30008,0.40694,0.20428,0.03106
"3473",3.46666666666667,2.77777777777778,-0.555555555555555,3.4,0.27306,0.39667,0.22109,0.02505
"3474",4.4,2.77777777777778,-0.555555555555555,3.4,0.24959,0.37457,0.22017,0.02083
"3475",5.33333333333333,2.77777777777778,-0.555555555555555,3.4,0.23075,0.35204,0.21539,0.01922
"3476",6.26666666666667,2.77777777777778,-0.555555555555555,3.4,0.21491,0.33101,0.20161,0.01818
"3477",7.2,2.77777777777778,-0.555555555555555,3.4,0.20216,0.31319,0.19374,0.01751
"3478",8.13333333333333,2.77777777777778,-0.555555555555555,3.4,0.19129,0.29819,0.18404,0.01698
"3479",9.06666666666667,2.77777777777778,-0.555555555555555,3.4,0.18173,0.28467,0.17778,0.01612
"3480",10,2.77777777777778,-0.555555555555555,3.4,0.17337,0.27205,0.17008,0.01556
"3481",1.6,3.88888888888889,-0.555555555555555,3.4,0.27834,0.25007,0.06276,0.02747
"3482",2.53333333333333,3.88888888888889,-0.555555555555555,3.4,0.27288,0.33097,0.14146,0.01153
"3483",3.46666666666667,3.88888888888889,-0.555555555555555,3.4,0.25696,0.34994,0.17954,0.008
"3484",4.4,3.88888888888889,-0.555555555555555,3.4,0.2396,0.34463,0.19239,0.00568
"3485",5.33333333333333,3.88888888888889,-0.555555555555555,3.4,0.22456,0.33114,0.19281,0.00522
"3486",6.26666666666667,3.88888888888889,-0.555555555555555,3.4,0.21044,0.3172,0.19141,0.00433
"3487",7.2,3.88888888888889,-0.555555555555555,3.4,0.19875,0.30286,0.18495,0.00405
"3488",8.13333333333333,3.88888888888889,-0.555555555555555,3.4,0.18852,0.28894,0.17893,0.00395
"3489",9.06666666666667,3.88888888888889,-0.555555555555555,3.4,0.17959,0.27787,0.17204,0.00353
"3490",10,3.88888888888889,-0.555555555555555,3.4,0.1719,0.26768,0.16542,0.00335
"3491",1.6,5,-0.555555555555555,3.4,0.23845,0.17943,0.03649,0.01668
"3492",2.53333333333333,5,-0.555555555555555,3.4,0.24747,0.2656,0.09847,0.00502
"3493",3.46666666666667,5,-0.555555555555555,3.4,0.24081,0.30175,0.14001,0.0027
"3494",4.4,5,-0.555555555555555,3.4,0.22897,0.31176,0.16231,0.00174
"3495",5.33333333333333,5,-0.555555555555555,3.4,0.21672,0.30843,0.17113,0.00135
"3496",6.26666666666667,5,-0.555555555555555,3.4,0.20545,0.30044,0.17326,0.00119
"3497",7.2,5,-0.555555555555555,3.4,0.19523,0.29045,0.17086,0.00097
"3498",8.13333333333333,5,-0.555555555555555,3.4,0.18648,0.27957,0.16697,0.00106
"3499",9.06666666666667,5,-0.555555555555555,3.4,0.17797,0.26901,0.16463,0.00078
"3500",10,5,-0.555555555555555,3.4,0.17018,0.25985,0.15963,0.00075
"3501",1.6,-5,0.555555555555555,3.4,0.23844,0.17683,0.03599,0.01626
"3502",2.53333333333333,-5,0.555555555555555,3.4,0.24701,0.26102,0.09731,0.00503
"3503",3.46666666666667,-5,0.555555555555555,3.4,0.23981,0.29868,0.13889,0.00265
"3504",4.4,-5,0.555555555555555,3.4,0.22901,0.30778,0.16329,0.00188
"3505",5.33333333333333,-5,0.555555555555555,3.4,0.21708,0.30595,0.17066,0.00155
"3506",6.26666666666667,-5,0.555555555555555,3.4,0.206,0.29858,0.17449,0.00112
"3507",7.2,-5,0.555555555555555,3.4,0.19607,0.28831,0.17136,0.00104
